symbol	zacks	value	growth	momtum	vgm	industry	date
TFSL	3	F	D	A	D	Financial - Savings and Loan	2022-10-23
TFX	TimeoutError()
TGB	3	A	B	D	A	Mining - Miscellaneous	2022-10-23
TGH	3	A	B	C	A	Transportation - Equipment and Leasing	2022-10-23
TGI	3	C	F	F	F	Aerospace - Defense Equipment	2022-10-23
TGLS	3	A	A	C	A	Building Products - Retail	2022-10-23
TGNA	3	A	B	A	A	Broadcast Radio and Television	2022-10-23
TGP-B	TimeoutError()
TGS	2	A	D	D	C	Oil and Gas - Production and Pipelines	2022-10-23
TGT	3	B	C	A	B	Retail - Discount Stores	2022-10-23
TGTX	2	F	C	A	D	Medical - Products	2022-10-23
TH	TimeoutError()
THACW	TimeoutError()
THC	3	A	C	C	B	Medical - Hospital	2022-10-23
THCP	None	None	None	None	None	None	2022-10-23
THCX	TimeoutError()
THD	TimeoutError()
THFF	3	B	F	B	C	Banks - Midwest	2022-10-23
THG	3	A	D	D	C	Insurance - Property and Casualty	2022-10-23
THM	None	None	None	None	None	None	2022-10-23
THMO	3	F	A	C	B	Medical - Biomedical and Genetics	2022-10-23
THO	5	B	A	A	A	Building Products - Mobile Homes and RV Builders	2022-10-23
THR	TimeoutError()
THRM	3	B	D	C	C	Automotive - Original Equipment	2022-10-23
THRN	3	B	C	B	B	Medical Services	2022-10-23
THRX	3	D	D	B	D	Medical - Biomedical and Genetics	2022-10-23
THRY	2	A	A	B	A	Internet - Software	2022-10-23
THS	1	A	F	D	C	Food - Miscellaneous	2022-10-23
THTX	4	D	A	A	B	Medical - Biomedical and Genetics	2022-10-23
THW	TimeoutError()
TIG	3	A	B	D	A	Insurance - Multi line	2022-10-23
TIGR	None	None	None	None	None	None	2022-10-23
TIL	3	F	F	D	F	Medical - Biomedical and Genetics	2022-10-23
TILE	3	A	D	D	C	Textile - Home Furnishing	2022-10-23
TILT	TimeoutError()
TIMB	4	B	D	D	C	Wireless Non-US	2022-10-23
TIOAW	TimeoutError()
TITN	1	A	B	D	A	Automotive - Retail and Whole Sales	2022-10-23
TIXT	TimeoutError()
TJX	3	C	B	C	B	Retail - Discount Stores	2022-10-23
TKAT	None	None	None	None	None	None	2022-10-23
TKNO	3	D	D	F	F	Medical - Biomedical and Genetics	2022-10-23
TKR	2	B	C	A	B	Metal Products - Procurement and Fabrication	2022-10-23
TLH	TimeoutError()
TLIS	TimeoutError()
TLMD	None	None	None	None	None	None	2022-10-23
TLMDW	TimeoutError()
TLRY	3	F	F	F	F	Consumer Products - Staples	2022-10-23
TLS	3	D	A	C	B	Computers - IT Services	2022-10-23
TLT	TimeoutError()
TLTE	TimeoutError()
TLYS	4	A	D	D	C	Retail - Apparel and Shoes	2022-10-23
TM	5	A	C	C	B	Automotive - Foreign	2022-10-23
TMAT	TimeoutError()
TMC	3	F	B	B	C	Mining - Miscellaneous	2022-10-23
TMCI	4	F	D	D	F	Medical - Instruments	2022-10-23
TMDI	3	F	C	B	D	Medical - Instruments	2022-10-23
TMDV	TimeoutError()
TMDX	4	F	C	F	F	Medical - Instruments	2022-10-23
TME	2	A	D	B	B	Internet - Content	2022-10-23
TMFC	TimeoutError()
TMFX	TimeoutError()
TMHC	5	A	A	C	A	Building Products - Home Builders	2022-10-23
TMKRU	TimeoutError()
TMO	3	B	C	B	B	Medical - Instruments	2022-10-23
TMP	2	C	F	B	D	Banks - Northeast	2022-10-23
TMQ	3	F	A	C	C	Mining - Miscellaneous	2022-10-23
TMST	5	B	B	F	B	Steel - Producers	2022-10-23
TMUS	TimeoutError()
TMX	3	A	A	A	A	Industrial Services	2022-10-23
TNDM	5	F	C	F	F	Medical - Instruments	2022-10-23
TNET	3	B	D	A	B	Outsourcing	2022-10-23
TNGX	3	F	D	B	F	Medical - Biomedical and Genetics	2022-10-23
TNK	1	F	B	F	D	Transportation - Shipping	2022-10-23
TNL	3	A	A	C	A	Leisure and Recreation Services	2022-10-23
TNP	1	A	B	B	A	Transportation - Shipping	2022-10-23
TNP-E	TimeoutError()
TNYA	3	D	B	B	C	Medical - Biomedical and Genetics	2022-10-23
TOK	TimeoutError()
TOL	5	C	F	B	D	Building Products - Home Builders	2022-10-23
TOMZ	TimeoutError()
TOST	3	F	C	B	D	Internet - Software	2022-10-23
TOUR	None	None	None	None	None	None	2022-10-23
TOWN	None	None	None	None	None	None	2022-10-23
TPB	5	C	F	F	D	Tobacco	2022-10-23
TPC	3	A	C	D	B	Building Products - Heavy Construction	2022-10-23
TPH	4	A	F	F	C	Building Products - Home Builders	2022-10-23
TPHD	None	None	None	None	None	None	2022-10-23
TPIC	3	D	A	C	B	Industrial Services	2022-10-23
TPL	3	F	B	D	D	Alternative Energy - Other	2022-10-23
TPR	1	A	A	F	A	Retail - Apparel and Shoes	2022-10-23
TPST	3	D	A	F	C	Medical - Drugs	2022-10-23
TPTX	None	None	None	None	None	None	2022-10-23
TPVG	3	D	D	F	D	Financial - SBIC & Commercial Industry	2022-10-23
TPX	3	A	D	D	C	Retail - Home Furnishings	2022-10-23
TPZ	TimeoutError()
TRAQ+	None	None	None	None	None	None	2022-10-23
TRC	None	None	None	None	None	None	2022-10-23
TRDA	3	C	D	F	F	Medical - Biomedical and Genetics	2022-10-23
TRDF	TimeoutError()
TREB=	None	None	None	None	None	None	2022-10-23
TREE	2	B	C	D	B	Financial - Mortgage & Related Services	2022-10-23
TREX	TimeoutError()
TRGP	3	B	A	D	A	Oil and Gas - Refining and Marketing - Master Limited Partnerships	2022-10-23
TRHC	3	B	A	B	A	Medical Info Systems	2022-10-23
TRI	3	D	B	B	B	Technology Services	2022-10-23
TRIN	3	C	F	C	D	Financial - SBIC & Commercial Industry	2022-10-23
TRIP	1	C	A	F	B	Internet - Commerce	2022-10-23
TRIS+	None	None	None	None	None	None	2022-10-23
TRIT	TimeoutError()
TRKA	TimeoutError()
TRMB	3	C	D	F	F	Electronics - Miscellaneous Products	2022-10-23
TRMK	TimeoutError()
TRMR	5	B	C	B	B	Advertising and Marketing	2022-10-23
TRN	4	C	D	F	D	Transportation - Equipment and Leasing	2022-10-23
TRNO	3	F	D	A	D	REIT and Equity Trust - Other	2022-10-23
TRNS	2	D	B	D	C	Instruments - Control	2022-10-23
TRON	None	None	None	None	None	None	2022-10-23
TRONW	TimeoutError()
TROW	5	D	D	F	D	Financial - Investment Management	2022-10-23
TROX	5	A	C	D	B	Chemical - Diversified	2022-10-23
TRP	4	C	D	B	D	Alternative Energy - Other	2022-10-23
TRPL	None	None	None	None	None	None	2022-10-23
TRS	4	C	B	D	B	Metal Products - Procurement and Fabrication	2022-10-23
TRST	3	D	C	B	C	Banks - Northeast	2022-10-23
TRTL=	None	None	None	None	None	None	2022-10-23
TRTN	3	A	A	C	A	Transportation - Equipment and Leasing	2022-10-23
TRTX	4	C	D	A	D	Real Estate - Operations	2022-10-23
TRU	3	B	F	F	F	Business - Information Services	2022-10-23
TRUE	3	C	D	B	D	Internet - Services	2022-10-23
TRUP	4	F	F	A	F	Insurance - Accident and Health	2022-10-23
TRV	3	A	C	F	B	Insurance - Property and Casualty	2022-10-23
TRVG	TimeoutError()
TRVI	1	D	B	F	D	Medical - Biomedical and Genetics	2022-10-23
TRVN	2	F	F	B	F	Medical - Biomedical and Genetics	2022-10-23
TRX	3	D	A	B	B	Mining - Gold	2022-10-23
TS	TimeoutError()
TSC	None	None	None	None	None	None	2022-10-23
TSCO	2	C	D	A	C	Retail - Miscellaneous	2022-10-23
TSE	4	A	F	F	D	Rubber - Plastics	2022-10-23
TSHA	3	F	C	A	D	Medical - Generic Drugs	2022-10-23
TSIBU	TimeoutError()
TSIBW	TimeoutError()
TSLA	3	D	A	C	B	Automotive - Domestic	2022-10-23
TSLX	3	D	F	C	F	Financial - Mortgage & Related Services	2022-10-23
TSM	3	B	A	A	A	Semiconductor - Circuit Foundry	2022-10-23
TSN	4	A	C	B	A	Food - Meat Products	2022-10-23
TSP	3	F	D	A	F	Technology Services	2022-10-23
TSQ	3	A	A	B	A	Broadcast Radio and Television	2022-10-23
TSRI	None	None	None	None	None	None	2022-10-23
TSVT	TimeoutError()
TT	3	B	B	B	B	Technology Services	2022-10-23
TTC	TimeoutError()
TTCF	3	F	F	C	F	Consumer Products - Staples	2022-10-23
TTD	2	F	C	A	D	Internet - Services	2022-10-23
TTE	TimeoutError()
TTEC	3	A	A	B	A	Technology Services	2022-10-23
TTEK	3	C	A	B	B	Pollution Control	2022-10-23
TTGT	3	D	A	D	B	Internet - Content	2022-10-23
TTI	3	B	A	D	B	Oil and Gas - Field Services	2022-10-23
TTM	TimeoutError()
TTMI	3	A	A	C	A	Electronics - Miscellaneous Components	2022-10-23
TTP	TimeoutError()
TTWO	TimeoutError()
TU	3	C	B	B	B	Diversified Communication Services	2022-10-23
TUEM	3	F	D	D	F	Consumer Products - Staples	2022-10-23
TUFN	None	None	None	None	None	None	2022-10-23
TUP	2	A	B	F	B	Consumer Products - Staples	2022-10-23
TUR	TimeoutError()
TURN	None	None	None	None	None	None	2022-10-23
TUSA	TimeoutError()
TUSK	None	None	None	None	None	None	2022-10-23
TUYA	3	D	B	F	D	Internet - Software	2022-10-23
TV	TimeoutError()
TVTX	3	D	F	F	F	Medical - Biomedical and Genetics	2022-10-23
TVTY	TimeoutError()
TW	3	D	B	D	C	Financial - Investment Bank	2022-10-23
TWCB	None	None	None	None	None	None	2022-10-23
TWI	TimeoutError()
TWIN	TimeoutError()
TWKS	3	C	B	B	B	Technology Services	2022-10-23
TWLO	2	F	F	F	F	Internet - Software	2022-10-23
TWNK	3	B	C	F	C	Food - Confectionery	2022-10-23
TWNT=	TimeoutError()
TWO	3	B	D	D	C	REIT and Equity Trust	2022-10-23
TWO-C	TimeoutError()
TWOA	None	None	None	None	None	None	2022-10-23
TWOU	3	D	A	B	B	Internet - Software	2022-10-23
TWST	TimeoutError()
TWTR	TimeoutError()
TX	5	A	D	D	C	Steel - Producers	2022-10-23
TXG	3	D	C	B	C	Medical Info Systems	2022-10-23
TXMD	3	F	B	D	D	Medical - Drugs	2022-10-23
TXN	3	C	B	F	C	Semiconductor - General	2022-10-23
TXRH	3	C	A	A	A	Retail - Restaurants	2022-10-23
TXT	4	B	A	A	A	Aerospace - Defense	2022-10-23
TYA	TimeoutError()
TYL	4	F	D	A	D	Business - Software Services	2022-10-23
TYO	TimeoutError()
TYRA	3	D	F	C	F	Medical - Biomedical and Genetics	2022-10-23
TZOO	3	C	F	F	F	Internet - Commerce	2022-10-23
TZPS	None	None	None	None	None	None	2022-10-23
TZPSW	TimeoutError()
U	3	F	F	A	F	Internet - Software	2022-10-23
UA	None	None	None	None	None	None	2022-10-23
UAA	4	B	A	D	A	Textile - Apparel	2022-10-23
UAE	TimeoutError()
UAL	2	A	A	A	A	Transportation - Airline	2022-10-23
UAN	None	None	None	None	None	None	2022-10-23
UAUG	TimeoutError()
UBA	TimeoutError()
UBCP	None	None	None	None	None	None	2022-10-23
UBER	TimeoutError()
UBOT	TimeoutError()
UBP-H	TimeoutError()
UBR	TimeoutError()
UBS	3	A	F	F	D	Banks - Foreign	2022-10-23
UBSI	3	C	B	A	B	Banks - Southeast	2022-10-23
UBX	1	F	C	A	D	Medical - Biomedical and Genetics	2022-10-23
UCBI	2	C	C	A	B	Banks - Southeast	2022-10-23
UCL	None	None	None	None	None	None	2022-10-23
UCTT	3	A	B	C	A	Electronics - Manufacturing Machinery	2022-10-23
UDMY	3	D	B	F	D	Internet - Software	2022-10-23
UDR	2	D	B	A	C	REIT and Equity Trust - Residential	2022-10-23
UE	3	C	C	A	C	REIT and Equity Trust - Retail	2022-10-23
UEC	2	F	D	F	F	Mining - Miscellaneous	2022-10-23
UEIC	2	A	B	D	B	Electronics - Miscellaneous Products	2022-10-23
UEPS	None	None	None	None	None	None	2022-10-23
UFAB	4	A	A	A	A	Automotive - Original Equipment	2022-10-23
UFCS	TimeoutError()
UFI	TimeoutError()
UFPI	1	A	A	C	A	Building Products - Wood	2022-10-23
UFPT	TimeoutError()
UGCE	TimeoutError()
UGI	TimeoutError()
UGIC	TimeoutError()
UGP	4	B	A	B	A	Oil and Gas - Production and Pipelines	2022-10-23
UHS	3	A	F	B	B	Medical - Hospital	2022-10-23
UHT	None	None	None	None	None	None	2022-10-23
UI	3	D	B	D	C	Wireless Equipment	2022-10-23
UIHC	None	None	None	None	None	None	2022-10-23
UK	None	None	None	None	None	None	2022-10-23
UL	3	C	A	B	A	Soap and Cleaning Materials	2022-10-23
ULCC	3	C	A	B	A	Transportation - Airline	2022-10-23
ULH	2	A	B	D	B	Transportation - Services	2022-10-23
ULTA	1	C	B	B	B	Retail - Miscellaneous	2022-10-23
UMBF	3	B	C	A	B	Banks - Midwest	2022-10-23
UMC	3	A	A	B	A	Electronics - Semiconductors	2022-10-23
UMH	TimeoutError()
UMPQ	3	B	D	D	D	Banks - West	2022-10-23
UNCY	4	D	C	B	D	Medical - Drugs	2022-10-23
UNF	5	D	D	D	D	Uniform and Related	2022-10-23
UNFI	4	A	A	D	A	Food - Miscellaneous	2022-10-23
UNH	TimeoutError()
UNIT	3	A	A	B	A	REIT and Equity Trust - Other	2022-10-23
UNM	TimeoutError()
UNMA	TimeoutError()
UNP	3	C	B	D	C	Transportation - Rail	2022-10-23
UNTY	3	B	F	F	F	Banks - Northeast	2022-10-23
UNVR	TimeoutError()
UP	3	A	B	D	A	Aerospace - Defense	2022-10-23
UPH	4	F	B	A	C	Medical Services	2022-10-23
UPLD	3	A	A	C	A	Internet - Software	2022-10-23
UPS	TimeoutError()
UPST	2	D	F	D	F	Computers - IT Services	2022-10-23
UPWK	3	D	F	A	F	Internet - Services	2022-10-23
URBN	4	A	B	B	A	Retail - Apparel and Shoes	2022-10-23
URG	TimeoutError()
URGN	TimeoutError()
URI	2	A	A	B	A	Building Products - Miscellaneous	2022-10-23
UROY	TimeoutError()
USAC	3	B	A	A	A	Oil and Gas - Mechanical and and Equipment	2022-10-23
USAK	4	A	A	A	A	Transportation - Truck	2022-10-23
USAP	3	C	D	F	D	Steel - Producers	2022-10-23
USAS	3	F	A	D	C	Mining - Miscellaneous	2022-10-23
USAU	3	F	C	B	D	Mining - Gold	2022-10-23
USB	3	B	C	C	B	Banks - Major Regional	2022-10-23
USCB	TimeoutError()
USDP	3	B	C	F	C	Transportation - Rail	2022-10-23
USEQ	TimeoutError()
USER	TimeoutError()
USFD	2	A	D	F	C	Food - Miscellaneous	2022-10-23
USHY	TimeoutError()
USIG	TimeoutError()
USIO	3	C	F	D	F	Financial Transaction Services	2022-10-23
USLB	TimeoutError()
USM	3	A	C	C	B	Wireless National	2022-10-23
USMC	None	None	None	None	None	None	2022-10-23
USMF	TimeoutError()
USMV	TimeoutError()
USNA	3	A	C	B	A	Medical - Drugs	2022-10-23
USPH	3	B	D	D	C	Medical - Outpatient and Home Healthcare	2022-10-23
USRT	TimeoutError()
USSG	None	None	None	None	None	None	2022-10-23
USWS	None	None	None	None	None	None	2022-10-23
USX	5	C	C	D	C	Transportation - Services	2022-10-23
USXF	TimeoutError()
UTHR	TimeoutError()
UTI	TimeoutError()
UTL	3	B	B	B	A	Utility - Electric Power	2022-10-23
UTRS	3	C	D	A	C	Medical - Products	2022-10-23
UTZ	4	C	A	B	B	Food - Miscellaneous	2022-10-23
UUP	TimeoutError()
UUUU	3	F	F	F	F	Mining - Non Ferrous	2022-10-23
UVE	TimeoutError()
UVSP	TimeoutError()
UWMC	3	B	F	A	C	Financial - Mortgage & Related Services	2022-10-23
V	3	C	B	F	C	Financial Transaction Services	2022-10-23
VAC	2	B	A	D	A	Hotels and Motels	2022-10-23
VACC	TimeoutError()
VALE	3	A	D	F	C	Mining - Iron	2022-10-23
VALN	2	D	D	C	D	Medical - Products	2022-10-23
VAPO	3	F	C	A	C	Medical - Products	2022-10-23
VAW	TimeoutError()
VAXX	3	F	C	B	D	Medical - Biomedical and Genetics	2022-10-23
VB	TimeoutError()
VBIV	3	F	F	D	F	Medical - Biomedical and Genetics	2022-10-23
VBK	TimeoutError()
VBLT	3	F	D	D	F	Medical - Biomedical and Genetics	2022-10-23
VBNK	None	None	None	None	None	None	2022-10-23
VBR	TimeoutError()
VBTX	3	C	F	C	D	Banks - Southeast	2022-10-23
VC	TimeoutError()
VCEB	None	None	None	None	None	None	2022-10-23
VCEL	3	D	B	F	D	Medical - Biomedical and Genetics	2022-10-23
VCIT	TimeoutError()
VCLT	TimeoutError()
VCR	TimeoutError()
VCRA	None	None	None	None	None	None	2022-10-23
VCSA	3	B	A	D	A	Technology Services	2022-10-23
VCSH	TimeoutError()
VCTR	TimeoutError()
VCYT	3	D	A	D	C	Medical - Instruments	2022-10-23
VDC	TimeoutError()
VDE	TimeoutError()
VEA	TimeoutError()
VEC	None	None	None	None	None	None	2022-10-23
VECO	2	B	D	C	C	Electronics - Manufacturing Machinery	2022-10-23
VECT	3	F	F	A	F	Medical - Biomedical and Genetics	2022-10-23
VEEV	3	D	C	F	D	Internet - Software	2022-10-23
VEGN	TimeoutError()
VEL	3	D	D	B	D	Financial - Mortgage & Related Services	2022-10-23
VEON	TimeoutError()
VERA	3	C	F	A	D	Medical - Biomedical and Genetics	2022-10-23
VERB	None	None	None	None	None	None	2022-10-23
VERI	3	D	B	D	C	Technology Services	2022-10-23
VERO	TimeoutError()
VERU	3	D	F	C	F	Medical - Products	2022-10-23
VERV	3	F	B	F	D	Medical - Drugs	2022-10-23
VERX	3	D	A	D	C	Internet - Software	2022-10-23
VET	4	A	A	F	A	Oil and Gas - Exploration and Production - International	2022-10-23
VEU	TimeoutError()
VFC	4	B	C	B	B	Textile - Apparel	2022-10-23
VFF	3	D	D	D	D	Consumer Products - Staples	2022-10-23
VFH	TimeoutError()
VG	None	None	None	None	None	None	2022-10-23
VGIT	TimeoutError()
VGK	TimeoutError()
VGLT	TimeoutError()
VGR	3	A	A	C	A	Diversified Operations	2022-10-23
VGSH	TimeoutError()
VGT	TimeoutError()
VGZ	3	F	B	A	C	Mining - Gold	2022-10-23
VHT	TimeoutError()
VIAC	TimeoutError()
VIAV	3	B	A	D	A	Communication - Components	2022-10-23
VICI	3	D	B	A	C	REIT and Equity Trust - Other	2022-10-23
VIDI	TimeoutError()
VIEW	3	F	D	D	F	Glass Products	2022-10-23
VIG	TimeoutError()
VIGI	TimeoutError()
VINC	3	D	D	B	D	Medical - Biomedical and Genetics	2022-10-23
VINP	TimeoutError()
VIOG	TimeoutError()
VIOO	TimeoutError()
VIOT	None	None	None	None	None	None	2022-10-23
VIOV	TimeoutError()
VIPS	4	A	B	A	A	Internet - Delivery Services	2022-10-23
VIR	3	A	A	D	A	Medical - Biomedical and Genetics	2022-10-23
VIRC	1	C	C	D	C	Furniture	2022-10-23
VIRT	3	A	B	F	B	Financial - Miscellaneous Services	2022-10-23
VIRX	TimeoutError()
VIS	TimeoutError()
VIST	TimeoutError()
VITL	2	C	B	D	B	Food - Miscellaneous	2022-10-23
VIV	3	B	C	D	B	Diversified Communication Services	2022-10-23
VIVE	None	None	None	None	None	None	2022-10-23
VIVO	3	C	A	C	B	Medical - Products	2022-10-23
VKTX	3	D	D	C	D	Medical - Biomedical and Genetics	2022-10-23
VLD	3	F	F	B	F	Industrial Services	2022-10-23
VLDR	3	F	C	D	D	Automotive - Original Equipment	2022-10-23
VLN	3	F	C	A	D	Electronics - Semiconductors	2022-10-23
VLNS	2	F	F	C	F	Medical - Products	2022-10-23
VLO	2	A	A	F	A	Oil and Gas - Refining and Marketing	2022-10-23
VLON	3	F	D	F	F	Medical - Biomedical and Genetics	2022-10-23
VLRS	TimeoutError()
VLTA	3	F	C	F	F	Automotive - Domestic	2022-10-23
VLU	TimeoutError()
VLUE	TimeoutError()
VLY	3	B	D	A	B	Banks - Northeast	2022-10-23
VMC	3	C	D	F	D	Building Products - Concrete and Aggregates	2022-10-23
VMD	3	A	B	C	A	Medical - Products	2022-10-23
VMEO	TimeoutError()
VMI	4	D	B	A	B	Steel - Pipe and Tube	2022-10-23
VMW	TimeoutError()
VNCE	None	None	None	None	None	None	2022-10-23
VNDA	TimeoutError()
VNE	None	None	None	None	None	None	2022-10-23
VNET	2	B	C	F	C	Internet - Services	2022-10-23
VNM	TimeoutError()
VNO	3	B	B	B	B	REIT and Equity Trust - Other	2022-10-23
VNOM	3	D	A	F	C	Oil and Gas - Exploration and Production - United States	2022-10-23
VNQ	TimeoutError()
VNT	3	A	C	C	B	Technology Services	2022-10-23
VNTR	TimeoutError()
VO	TimeoutError()
VOD	4	A	C	C	B	Wireless Non-US	2022-10-23
VOE	TimeoutError()
VOLT	None	None	None	None	None	None	2022-10-23
VONE	TimeoutError()
VONG	TimeoutError()
VONV	TimeoutError()
VOO	TimeoutError()
VOOG	TimeoutError()
VOOV	TimeoutError()
VOR	3	C	D	D	D	Medical - Biomedical and Genetics	2022-10-23
VOT	TimeoutError()
VOX	TimeoutError()
VOYA	TimeoutError()
VPG	None	None	None	None	None	None	2022-10-23
VPL	TimeoutError()
VPU	TimeoutError()
VRA	4	A	B	D	A	Retail - Apparel and Shoes	2022-10-23
VRAY	2	F	B	F	D	Medical - Instruments	2022-10-23
VRCA	3	F	A	B	C	Medical - Drugs	2022-10-23
VRDN	3	F	D	A	D	Medical - Biomedical and Genetics	2022-10-23
VRE	3	F	F	D	F	REIT and Equity Trust - Residential	2022-10-23
VRM	3	F	D	B	F	Automotive - Domestic	2022-10-23
VRNA	TimeoutError()
VRNS	3	F	C	D	F	Security	2022-10-23
VRNT	3	C	F	A	C	Computer - Software	2022-10-23
VRRM	3	C	A	C	B	Security and Safety Services	2022-10-23
VRS	None	None	None	None	None	None	2022-10-23
VRSK	3	C	D	A	D	Business - Information Services	2022-10-23
VRSN	3	D	D	B	D	Internet - Software and Services	2022-10-23
VRT	TimeoutError()
VRTS	4	B	C	F	C	Financial - Investment Management	2022-10-23
VRTV	3	A	B	A	A	Paper and Related Products	2022-10-23
VRTX	3	C	D	D	D	Medical - Biomedical and Genetics	2022-10-23
VS	3	F	F	B	F	Internet - Software	2022-10-23
VSAT	2	A	D	B	B	Wireless Equipment	2022-10-23
VSCO	3	A	A	D	A	Leisure and Recreation Products	2022-10-23
VSEC	3	C	D	F	D	Engineering - R and D Services	2022-10-23
VSGX	TimeoutError()
VSH	3	A	B	A	A	Semiconductor - Discretes	2022-10-23
VSS	TimeoutError()
VST	2	C	B	F	C	Utility - Electric Power	2022-10-23
VSTA	2	B	D	F	D	Technology Services	2022-10-23
VSTM	4	F	C	A	D	Medical - Biomedical and Genetics	2022-10-23
VSTO	2	A	A	D	A	Leisure and Recreation Products	2022-10-23
VT	None	None	None	None	None	None	2022-10-23
VTC	TimeoutError()
VTEB	TimeoutError()
VTEX	2	F	F	B	F	Internet - Software	2022-10-23
VTGN	3	F	F	A	F	Medical - Biomedical and Genetics	2022-10-23
VTHR	TimeoutError()
VTI	TimeoutError()
VTNR	TimeoutError()
VTR	3	C	D	D	D	REIT and Equity Trust - Other	2022-10-23
VTRS	TimeoutError()
VTRU	2	B	B	D	B	Schools	2022-10-23
VTSI	3	C	B	C	B	Electronics - Military	2022-10-23
VTV	TimeoutError()
VTVT	2	F	B	C	D	Medical - Biomedical and Genetics	2022-10-23
VTWG	None	None	None	None	None	None	2022-10-23
VTWO	TimeoutError()
VTWV	TimeoutError()
VTYX	TimeoutError()
VUG	TimeoutError()
VUSE	TimeoutError()
VUZI	3	F	D	B	F	Computer - Peripheral Equipment	2022-10-23
VV	TimeoutError()
VVI	2	C	A	D	B	Business - Services	2022-10-23
VVNT	1	C	A	A	A	Retail - Consumer Electronics	2022-10-23
VVOS	3	D	D	F	F	Medical - Drugs	2022-10-23
VVPR	None	None	None	None	None	None	2022-10-23
VVV	3	C	C	C	C	Chemical - Specialty	2022-10-23
VWE	TimeoutError()
VWO	TimeoutError()
VXF	TimeoutError()
VXRT	3	F	F	C	F	Medical - Drugs	2022-10-23
VXUS	TimeoutError()
VYGR	3	D	A	A	B	Medical - Biomedical and Genetics	2022-10-23
VYM	TimeoutError()
VYMI	TimeoutError()
VYNE	3	F	C	D	F	Medical - Drugs	2022-10-23
VYNT	None	None	None	None	None	None	2022-10-23
VZ	3	A	C	A	A	Wireless National	2022-10-23
VZIO	3	D	C	A	A	Consumer Products - Discretionary	2022-10-23
W	TimeoutError()
WAB	3	C	C	F	D	Transportation - Equipment and Leasing	2022-10-23
WABC	3	D	F	C	F	Banks - West	2022-10-23
WAFD	1	C	D	A	D	Banks - West	2022-10-23
WAL	3	C	F	B	D	Banks - West	2022-10-23
WASH	3	C	C	B	B	Banks - Northeast	2022-10-23
WAT	3	D	D	D	F	Instruments - Scientific	2022-10-23
WATT	3	F	B	B	D	Manufacturing - Electronics	2022-10-23
WB	3	A	B	A	A	Internet - Content	2022-10-23
WBA	4	A	D	D	C	Retail - Pharmacies and Drug Stores	2022-10-23
WBK	None	None	None	None	None	None	2022-10-23
WBS	2	C	C	A	B	Banks - Northeast	2022-10-23
WBT	None	None	None	None	None	None	2022-10-23
WCC	3	B	D	F	D	Electronics - Parts Distribution	2022-10-23
WCLD	TimeoutError()
WCN	3	C	A	D	C	Waste Removal Services	2022-10-23
WD	3	A	B	A	A	Financial - Mortgage & Related Services	2022-10-23
WDAY	3	D	D	C	D	Internet - Software	2022-10-23
WDC	3	A	A	C	A	Computer- Storage Devices	2022-10-23
WDFC	4	D	D	C	D	Consumer Products - Staples	2022-10-23
WDH	2	D	D	C	F	Technology Services	2022-10-23
WDIV	TimeoutError()
WEAT	TimeoutError()
WEAV	3	D	C	B	D	Communication - Network Software	2022-10-23
WEBR	3	D	A	B	B	Household Appliances	2022-10-23
WEC	2	C	C	F	D	Utility - Electric Power	2022-10-23
WEJO	3	F	D	A	F	Technology Services	2022-10-23
WELL	3	D	D	B	D	REIT and Equity Trust - Other	2022-10-23
WEN	4	D	D	C	D	Retail - Restaurants	2022-10-23
WERN	3	B	B	C	B	Transportation - Truck	2022-10-23
WES	4	C	A	D	B	Oil and Gas - Refining and Marketing - Master Limited Partnerships	2022-10-23
WETF	TimeoutError()
WEX	3	B	C	F	C	Financial Transaction Services	2022-10-23
WFC	3	B	D	C	C	Banks - Major Regional	2022-10-23
WFG	4	A	A	B	A	Agriculture - Products	2022-10-23
WFH	TimeoutError()
WFHY	TimeoutError()
WFIG	TimeoutError()
WFRD	2	B	C	A	B	Oil and Gas - Field Services	2022-10-23
WGO	TimeoutError()
WH	4	C	B	C	B	Hotels and Motels	2022-10-23
WHD	1	F	C	C	D	Oil and Gas - Integrated - United States	2022-10-23
WHF	4	F	F	B	F	Financial - SBIC & Commercial Industry	2022-10-23
WHR	5	A	C	C	B	Household Appliances	2022-10-23
WIL	TimeoutError()
WING	3	F	C	A	C	Retail - Restaurants	2022-10-23
WIRE	2	A	B	C	A	Wire and Cable Products	2022-10-23
WISA	3	F	D	C	F	Wireless Equipment	2022-10-23
WISH	2	D	B	F	D	Internet - Commerce	2022-10-23
WIT	4	C	D	C	D	Business - Software Services	2022-10-23
WIX	3	D	B	D	D	Computers - IT Services	2022-10-23
WK	3	F	D	B	D	Internet - Software	2022-10-23
WKEY	2	C	D	B	D	Security and Safety Services	2022-10-23
WKHS	3	F	D	C	F	Automotive - Original Equipment	2022-10-23
WKME	3	F	B	A	C	Internet - Software	2022-10-23
WLDN	3	C	D	D	D	Engineering - R and D Services	2022-10-23
WLK	5	B	A	A	A	Chemical - Plastic	2022-10-23
